EntrezID	Symbol	Description	Location	Type	EnsemblID	log2 | Resting Teff RPKM	log2 | Activated Teff RPKM	log2 | Resting Treg RPKM	log2 | Activated Treg RPKM	LR rest | CD25 vs CD4	LR act | CD25 vs CD4	LR CD4 | act vs rest	LR CD25 | act vs rest
56937	PMEPA1	prostate transmembrane protein, androgen induced 1	Plasma Membrane	other	ENSG00000124225	4.113859371	0	3.553356153	0	-0.560503218	0	-4.113859371	-3.553356153
59307	SIGIRR	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain	Plasma Membrane	transmembrane receptor	ENSG00000185187	4.790886711	1.05766605	3.901620156	0	-0.889266554	-1.05766605	-3.733220661	-3.901620156
22924	MAPRE3	microtubule-associated protein, RP/EB family, member 3	Cytoplasm	enzyme	ENSG00000084764	4.046122336	0	3.539246553	0	-0.506875782	0	-4.046122336	-3.539246553
2043	EPHA4	EPH receptor A4	Plasma Membrane	kinase	ENSG00000116106	5.607010135	3.010445182	4.918102856	0	-0.688907279	-3.010445182	-2.596564953	-4.918102856
80714	PBX4	pre-B-cell leukemia homeobox 4	Nucleus	transcription regulator	ENSG00000105717	3.883449	0	3.621935758	0.029691202	-0.261513242	0.029691202	-3.883449	-3.592244556
27074	LAMP3	lysosomal-associated membrane protein 3	Plasma Membrane	other	ENSG00000078081	0.320596588	4.160629792	0.744128816	4.373620087	0.423532228	0.212990294	3.840033204	3.62949127
3559	IL2RA	interleukin 2 receptor, alpha	Plasma Membrane	transmembrane receptor	ENSG00000134460	2.92959157	6.550238641	4.994597489	8.811442185	2.065005919	2.261203545	3.620647071	3.816844696
4000	LMNA	lamin A/C	Nucleus	other	ENSG00000160789	7.842675779	2.115101681	7.187611247	5.478751961	-0.655064532	3.36365028	-5.727574098	-1.708859286
254263	CNIH2	cornichon homolog 2 (Drosophila)	Extracellular Space	other	ENSG00000174871	4.016567194	0	3.394910648	0	-0.621656546	0	-4.016567194	-3.394910648
79585	CORO7	coronin 7	Cytoplasm	other	ENSG00000103426	6.606893454	2.9081432	5.7167034	2.065315112	-0.890190055	-0.842828088	-3.698750255	-3.651388288
10797	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	Cytoplasm	enzyme	ENSG00000065911	4.378120076	7.353499453	4.843139014	9.194308558	0.465018938	1.840809104	2.975379377	4.351169544
6367	CCL22	chemokine (C-C motif) ligand 22	Extracellular Space	cytokine	ENSG00000102962	0	3.403034092	0	3.865707134	0	0.462673042	3.403034092	3.865707134
2012	EMP1	epithelial membrane protein 1	Plasma Membrane	other	ENSG00000134531	5.030395164	0.010317526	4.49347146	2.250260229	-0.536923704	2.239942703	-5.020077638	-2.243211231
283149	BCL9L	B-cell CLL/lymphoma 9-like	Cytoplasm	other	ENSG00000186174	4.956529849	1.502700295	3.970786973	0.206691967	-0.985742877	-1.296008327	-3.453829555	-3.764095005
55509	BATF3	basic leucine zipper transcription factor, ATF-like 3	Nucleus	transcription regulator	ENSG00000123685	0	3.192680407	0	3.996728026	0	0.80404762	3.192680407	3.996728026
9149	DYRK1B	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1B	Nucleus	kinase	ENSG00000105204	4.012711607	0.284836742	3.432376363	0	-0.580335244	-0.284836742	-3.727874865	-3.432376363
3678	ITGA5	integrin, alpha 5 (fibronectin receptor, alpha polypeptide)	Plasma Membrane	other	ENSG00000161638	6.202716264	2.83319288	5.387862681	1.634562569	-0.814853583	-1.198630311	-3.369523385	-3.753300112
10365	KLF2	Kruppel-like factor 2 (lung)	Nucleus	transcription regulator	ENSG00000127528	6.685850614	4.805155084	6.327732268	1.130663823	-0.358118346	-3.674491261	-1.88069553	-5.197068445
23150	FRMD4B	FERM domain containing 4B	Cytoplasm	other	ENSG00000114541	1.929816336	4.847097127	2.842259581	7.000485739	0.912443245	2.153388612	2.91728079	4.158226158
360	AQP3	aquaporin 3 (Gill blood group)	Plasma Membrane	transporter	ENSG00000165272	5.855282766	3.814804192	5.792862946	0.759275128	-0.06241982	-3.055529063	-2.040478575	-5.033587818
25902	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	Cytoplasm	enzyme	ENSG00000120254	1.737554491	4.669655203	1.86528906	5.9779057	0.127734569	1.308250497	2.932100712	4.11261664
301	ANXA1	annexin A1	Plasma Membrane	other	ENSG00000135046	10.29819215	7.73263216	10.23413265	5.791616647	-0.064059498	-1.941015513	-2.56555999	-4.442516005
55133	SRBD1	S1 RNA binding domain 1	unknown	other	ENSG00000068784	0.509778965	3.898929834	0.370374999	3.913443298	-0.139403966	0.014513464	3.389150869	3.543068299
3157	HMGCS1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble)	Cytoplasm	enzyme	ENSG00000112972	4.478019395	7.309140721	4.524925709	8.50137494	0.046906314	1.192234219	2.831121326	3.976449231
163351	GBP6	guanylate binding protein family, member 6	unknown	enzyme	ENSG00000183347	0	3.570049563	0	3.227563071	0	-0.342486491	3.570049563	3.227563071
1595	CYP51A1	cytochrome P450, family 51, subfamily A, polypeptide 1	Cytoplasm	enzyme	ENSG00000001630	3.514751979	6.580232649	3.655960888	7.340937928	0.141208909	0.760705278	3.065480671	3.68497704
219285	SAMD9L	sterile alpha motif domain containing 9-like	unknown	other	ENSG00000177409	1.250751756	5.879582655	2.519315716	4.6346192	1.26856396	-1.244963455	4.628830899	2.115303484
1493	CTLA4	cytotoxic T-lymphocyte-associated protein 4	Plasma Membrane	other	ENSG00000163599	2.438311044	5.094973904	5.129331137	9.202022336	2.691020094	4.107048433	2.65666286	4.072691199
54602	NDFIP2	Nedd4 family interacting protein 2	Cytoplasm	other	ENSG00000102471	2.28680935	5.243721686	3.17814206	6.865477652	0.89133271	1.621755966	2.956912336	3.687335591
5187	PER1	period homolog 1 (Drosophila)	Nucleus	other	ENSG00000179094	5.089355851	1.733850515	3.604200356	0.448581525	-1.485155495	-1.28526899	-3.355505336	-3.155618831
5732	PTGER2	prostaglandin E receptor 2 (subtype EP2), 53kDa	Plasma Membrane	G-protein coupled receptor	ENSG00000125384	2.357468882	6.584158907	2.845929073	5.107810433	0.488460191	-1.476348474	4.226690025	2.26188136
8698	S1PR4	sphingosine-1-phosphate receptor 4	Plasma Membrane	G-protein coupled receptor	ENSG00000125910	5.847988143	2.945108216	5.288475688	1.704588732	-0.559512455	-1.240519483	-2.902879927	-3.583886956
5900	RALGDS	ral guanine nucleotide dissociation stimulator	Cytoplasm	other	ENSG00000160271	6.968150989	3.667070299	6.546925331	3.368790444	-0.421225657	-0.298279856	-3.30108069	-3.178134888
5333	PLCD1	phospholipase C, delta 1	Cytoplasm	enzyme	ENSG00000187091	4.586392942	2.173865016	3.99160347	0	-0.594789472	-2.173865016	-2.412527926	-3.99160347
1843	DUSP1	dual specificity phosphatase 1	Nucleus	phosphatase	ENSG00000120129	4.53539315	1.391226086	4.555751881	1.338333606	0.020358731	-0.05289248	-3.144167063	-3.217418275
3955	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	Cytoplasm	enzyme	ENSG00000106003	5.125872039	1.482962149	5.323219799	2.629538946	0.197347759	1.146576797	-3.64290989	-2.693680852
5339	PLEC1	plectin 1, intermediate filament binding protein 500kDa	Cytoplasm	other	ENSG00000178209	5.11104646	2.124771395	4.36672099	1.034815293	-0.74432547	-1.089956103	-2.986275064	-3.331905697
81857	MED25	mediator complex subunit 25	Nucleus	other	ENSG00000104973	4.407353454	0.801035132	4.014791734	1.353287485	-0.39256172	0.552252352	-3.606318321	-2.661504249
4681	NBL1	neuroblastoma, suppression of tumorigenicity 1	Nucleus	other	ENSG00000158747	4.455485307	1.461395508	3.254928703	0.063334748	-1.200556604	-1.39806076	-2.994089799	-3.191593955
4092	SMAD7	SMAD family member 7	Nucleus	transcription regulator	ENSG00000101665	5.385097826	1.629426475	4.621755392	2.205960191	-0.763342434	0.576533716	-3.755671352	-2.415795202
3398	ID2	inhibitor of DNA binding 2, dominant negative helix-loop-helix protein	Nucleus	transcription regulator	ENSG00000115738	3.863681377	7.077746709	3.958180758	6.894241526	0.094499381	-0.183505184	3.214065332	2.936060767
79026	AHNAK	AHNAK nucleoprotein	Nucleus	other	ENSG00000124942	6.590260435	4.19144827	6.245829325	2.507176103	-0.34443111	-1.684272167	-2.398812165	-3.738653222
51520	LARS	leucyl-tRNA synthetase	Cytoplasm	enzyme	ENSG00000133706	3.272664181	6.174318359	3.526271408	6.675817791	0.253607227	0.501499432	2.901654178	3.149546383
121506	ERP27	endoplasmic reticulum protein 27	unknown	other	ENSG00000139055	3.059781802	0.178063991	3.142017908	0	0.082236106	-0.178063991	-2.881717811	-3.142017908
6498	SKIL	SKI-like oncogene	Nucleus	transcription regulator	ENSG00000136603	6.021872617	1.616483841	5.652878548	4.042913687	-0.368994069	2.426429845	-4.405388775	-1.609964861
1026	CDKN1A	cyclin-dependent kinase inhibitor 1A (p21, Cip1)	Nucleus	other	ENSG00000124762	5.862983855	2.337494102	5.65287459	3.181508129	-0.210109266	0.844014027	-3.525489753	-2.471366461
8870	IER3	immediate early response 3	Cytoplasm	other	ENSG00000137331	2.018067458	4.184008207	1.200591586	5.020680259	-0.817475871	0.836672051	2.16594075	3.820088672
27106	ARRDC2	arrestin domain containing 2	unknown	other	ENSG00000105643	7.145291236	4.230674638	6.410387315	3.406584929	-0.734903921	-0.824089709	-2.914616598	-3.003802386
3006	HIST1H1C	histone cluster 1, H1c	Nucleus	other	ENSG00000187837	3.048154672	0.194079616	3.178211381	0.131203047	0.130056709	-0.062876569	-2.854075056	-3.047008333
27067	STAU2	staufen, RNA binding protein, homolog 2 (Drosophila)	Cytoplasm	other	ENSG00000040341	0.127100723	3.35921816	0.622374001	3.269026194	0.495273278	-0.090191966	3.232117437	2.646652193
1890	TYMP	thymidine phosphorylase	Extracellular Space	growth factor	ENSG00000025708	0.45870478	3.148950241	1.515698027	4.700783516	1.056993247	1.551833275	2.69024546	3.185085489
4234	METTL1	methyltransferase like 1	unknown	enzyme	ENSG00000037897	1.23918498	3.33635895	0.469175972	4.24086666	-0.770009008	0.904507711	2.09717397	3.771690688
3376	IARS	isoleucyl-tRNA synthetase	Cytoplasm	enzyme	ENSG00000196305	4.370147904	6.951868908	4.747928324	7.993748326	0.37778042	1.041879418	2.581721004	3.245820002
307	ANXA4	annexin A4	Plasma Membrane	other	ENSG00000196975	0.394635049	3.964586275	1.3707083	3.626075264	0.976073251	-0.338511011	3.569951227	2.255366964
5366	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	Cytoplasm	other	ENSG00000141682	3.267934806	6.137150408	4.545905721	7.48976211	1.277970914	1.352611702	2.869215602	2.94385639
6497	SKI	v-ski sarcoma viral oncogene homolog (avian)	Nucleus	other	ENSG00000157933	5.495195343	2.215330594	4.275867833	1.78849071	-1.21932751	-0.426839883	-3.27986475	-2.487377123
393	ARHGAP4	Rho GTPase activating protein 4	Cytoplasm	other	ENSG00000089820	5.795164908	2.68355546	5.098351604	2.455871504	-0.696813304	-0.227683957	-3.111609448	-2.6424801
22821	RASA3	RAS p21 protein activator 3	Plasma Membrane	other	ENSG00000185989	6.115437605	3.812242438	5.511295132	2.060514125	-0.604142473	-1.751728313	-2.303195167	-3.450781007
2869	GRK5	G protein-coupled receptor kinase 5	Plasma Membrane	kinase	ENSG00000198873	3.854426115	1.196328557	4.416527679	1.335085849	0.562101564	0.138757292	-2.658097559	-3.08144183
1847	DUSP5	dual specificity phosphatase 5	Nucleus	phosphatase	ENSG00000138166	2.350848608	5.205560282	2.721565149	5.593078669	0.370716541	0.387518387	2.854711674	2.87151352
255394	TCP11L2	t-complex 11 (mouse)-like 2	unknown	other	ENSG00000166046	5.17970523	3.332766356	4.85517972	0.987746558	-0.32452551	-2.345019798	-1.846938874	-3.867433162
8651	SOCS1	suppressor of cytokine signaling 1	Cytoplasm	other	ENSG00000185338	2.567229237	4.821018214	2.309180774	5.737182027	-0.258048463	0.916163813	2.253788978	3.428001253
1521	CTSW	cathepsin W	Cytoplasm	peptidase	ENSG00000172543	3.985845851	1.443693506	3.704524112	0.57721415	-0.281321739	-0.866479356	-2.542152345	-3.127309961
2710	GK	glycerol kinase	Cytoplasm	kinase	ENSG00000198814	0.830001401	3.378518517	3.020833193	6.1407761	2.190831793	2.762257583	2.548517116	3.119942907
55808	ST6GALNAC1	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	Cytoplasm	enzyme	ENSG00000070526	3.180293425	0.694187615	3.152250568	0	-0.028042857	-0.694187615	-2.48610581	-3.152250568
29116	MYLIP	myosin regulatory light chain interacting protein	Cytoplasm	enzyme	ENSG00000007944	5.42209762	2.43379747	5.419819435	2.791533271	-0.002278185	0.357735801	-2.98830015	-2.628286164
55319	C4ORF43	chromosome 4 open reading frame 43	unknown	other	ENSG00000198498	1.383156012	4.186717001	2.357620041	5.169919154	0.974464029	0.983202153	2.803560989	2.812299114
6364	CCL20	chemokine (C-C motif) ligand 20	Extracellular Space	cytokine	ENSG00000115009	2.185253758	4.937620931	3.585008603	6.443726932	1.399754845	1.506106002	2.752367172	2.858718329
6307	SC4MOL	sterol-C4-methyl oxidase-like	Cytoplasm	enzyme	ENSG00000052802	4.021105878	6.837495565	4.528257683	7.299327233	0.507151806	0.461831668	2.816389687	2.77106955
23526	HMHA1	histocompatibility (minor) HA-1	unknown	transporter	ENSG00000180448	6.741058693	4.241251625	5.997253435	2.91534065	-0.743805258	-1.325910975	-2.499807068	-3.081912785
1178	CLC	Charcot-Leyden crystal protein	Cytoplasm	enzyme	ENSG00000105205	3.645703295	2.259981553	8.430759142	4.235240113	4.785055848	1.97525856	-1.385721742	-4.195519029
54739	XAF1	XIAP associated factor 1	Nucleus	other	ENSG00000132530	1.768837493	5.347553731	2.175110048	4.177486807	0.406272555	-1.170066924	3.578716238	2.002376759
79180	EFHD2	EF-hand domain family, member D2	unknown	other	ENSG00000142634	6.458215242	3.327781152	5.998016684	3.552481174	-0.460198558	0.224700021	-3.13043409	-2.445535511
3727	JUND	jun D proto-oncogene	Nucleus	transcription regulator	ENSG00000130522	7.055023079	3.545714443	5.442946558	3.383922848	-1.612076521	-0.161791595	-3.509308635	-2.05902371
3590	IL11RA	interleukin 11 receptor, alpha	Plasma Membrane	transmembrane receptor	ENSG00000137070	4.565733342	3.185118749	4.288832129	0.112188554	-0.276901213	-3.072930195	-1.380614594	-4.176643575
116461	TSEN15	tRNA splicing endonuclease 15 homolog (S. cerevisiae)	Nucleus	other	ENSG00000198860	3.125096111	5.701348978	3.963054227	6.936646004	0.837958116	1.235297026	2.576252866	2.973591777
8407	TAGLN2	transgelin 2	Cytoplasm	other	ENSG00000158710	9.228500894	6.32170884	9.003986748	6.363282296	-0.224514146	0.041573456	-2.906792054	-2.640704452
79156	PLEKHF1	pleckstrin homology domain containing, family F (with FYVE domain) member 1	unknown	other	ENSG00000166289	4.306961265	1.928328948	4.232408444	1.076349162	-0.074552822	-0.851979786	-2.378632317	-3.156059282
5914	RARA	retinoic acid receptor, alpha	Nucleus	ligand-dependent nuclear receptor	ENSG00000131759	5.307956943	2.155729648	4.423850964	2.051846407	-0.884105979	-0.103883242	-3.152227295	-2.372004558
9138	ARHGEF1	Rho guanine nucleotide exchange factor (GEF) 1	Cytoplasm	other	ENSG00000076928	6.085660394	3.68396897	5.4466101	2.361163907	-0.639050294	-1.322805064	-2.401691424	-3.085446193
23387	SIK3	SIK family kinase 3	unknown	kinase	ENSG00000160584	6.292865256	3.44612961	5.583307254	2.970300362	-0.709558002	-0.475829248	-2.846735646	-2.613006893
83719	YPEL3	yippee-like 3 (Drosophila)	unknown	other	ENSG00000090238	4.930755416	3.355306512	4.684086448	0.807003116	-0.246668968	-2.548303396	-1.575448904	-3.877083332
115992	RNF166	ring finger protein 166	unknown	other	ENSG00000158717	5.756181325	3.146401144	5.297486343	2.456078743	-0.458694981	-0.690322401	-2.60978018	-2.8414076
22861	NLRP1	NLR family, pyrin domain containing 1	Cytoplasm	other	ENSG00000091592	5.52887018	3.706609615	5.43125168	1.802375337	-0.097618499	-1.904234278	-1.822260565	-3.628876344
54962	TIPIN	TIMELESS interacting protein	Nucleus	other	ENSG00000075131	1.063548695	3.258523033	1.790380526	5.03601651	0.72683183	1.777493478	2.194974337	3.245635985
55759	WDR12	WD repeat domain 12	Cytoplasm	other	ENSG00000138442	1.75542841	3.953820774	2.105897176	5.347640856	0.350468766	1.393820082	2.198392364	3.24174368
9572	NR1D1	nuclear receptor subfamily 1, group D, member 1	Nucleus	ligand-dependent nuclear receptor	ENSG00000126368	4.044523729	1.115248889	3.469178691	0.986766095	-0.575345039	-0.128482793	-2.929274841	-2.482412595
90864	SPSB3	splA/ryanodine receptor domain and SOCS box containing 3	unknown	other	ENSG00000162032	3.432210459	1.273321462	3.249295735	0	-0.182914723	-1.273321462	-2.158888996	-3.249295735
115361	GBP4 (includes EG:115361)	guanylate binding protein 4	Cytoplasm	enzyme	ENSG00000162654	4.999471284	8.19372242	4.981250517	7.183803805	-0.018220767	-1.009918615	3.194251136	2.202553288
6713	SQLE	squalene epoxidase	Cytoplasm	enzyme	ENSG00000104549	3.887416931	5.926045586	3.211379465	6.545720497	-0.676037467	0.619674911	2.038628655	3.334341032
81926	FAM108A1	family with sequence similarity 108, member A1	unknown	enzyme	ENSG00000129968	5.070592919	2.415086761	4.104360522	1.40793093	-0.966232397	-1.007155831	-2.655506158	-2.696429593
23533	PIK3R5	phosphoinositide-3-kinase, regulatory subunit 5	Nucleus	kinase	ENSG00000141506	4.988462369	2.437916497	4.672785309	1.877540269	-0.31567706	-0.560376228	-2.550545872	-2.79524504
30009	TBX21	T-box 21	Nucleus	transcription regulator	ENSG00000073861	1.910979652	4.014564324	1.487167629	4.713920108	-0.423812023	0.699355784	2.103584672	3.226752479
80326	WNT10A	wingless-type MMTV integration site family, member 10A	Extracellular Space	other	ENSG00000135925	4.105370881	0	3.593703439	2.390633796	-0.511667442	2.390633796	-4.105370881	-1.203069643
10606	PAICS	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase	unknown	enzyme	ENSG00000128050	3.621749899	5.630713547	3.267450616	6.552920864	-0.354299282	0.922207317	2.008963648	3.285470248
57761	TRIB3	tribbles homolog 3 (Drosophila)	Nucleus	kinase	ENSG00000101255	0.770452167	3.17119101	1.493544677	4.356241955	0.72309251	1.185050945	2.400738843	2.862697278
388962	BOLA3	bolA homolog 3 (E. coli)	unknown	other	ENSG00000163170	1.447840508	3.159674124	1.305862627	4.849073772	-0.14197788	1.689399649	1.711833616	3.543211145
4054	LTBP3	latent transforming growth factor beta binding protein 3	Extracellular Space	other	ENSG00000168056	4.246275168	2.035783641	3.042150624	0	-1.204124544	-2.035783641	-2.210491527	-3.042150624
399665	FAM102A	family with sequence similarity 102, member A	unknown	other	ENSG00000167106	7.213444089	5.265361749	7.07866628	3.800545895	-0.134777809	-1.464815854	-1.948082341	-3.278120385
27128	CYTH4	cytohesin 4	Cytoplasm	other	ENSG00000100055	4.961892946	2.973662851	4.894404162	1.670783268	-0.067488784	-1.302879583	-1.988230095	-3.223620894
113791	PIK3IP1	phosphoinositide-3-kinase interacting protein 1	unknown	other	ENSG00000100100	8.04047224	6.13820839	7.498176204	4.19158489	-0.542296036	-1.9466235	-1.902263849	-3.306591314
81544	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	unknown	other	ENSG00000158555	3.76194924	1.50228816	3.631227517	0.695250496	-0.130721723	-0.807037664	-2.25966108	-2.935977021
79567	FAM65A	family with sequence similarity 65, member A	unknown	other	ENSG00000039523	4.724807084	2.061855008	3.868788536	1.345568589	-0.856018548	-0.71628642	-2.662952076	-2.523219948
8925	HERC1	hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 1	Cytoplasm	other	ENSG00000103657	5.933222932	3.750871765	5.318264475	2.320831251	-0.614958457	-1.430040514	-2.182351167	-2.997433224
4609	MYC	v-myc myelocytomatosis viral oncogene homolog (avian)	Nucleus	transcription regulator	ENSG00000136997	4.006176714	6.235709489	3.832215526	6.778016814	-0.173961188	0.542307326	2.229532775	2.945801288
83874	TBC1D10A	TBC1 domain family, member 10A	Plasma Membrane	other	ENSG00000099992	3.966617111	1.723523155	3.48411903	0.567537181	-0.482498082	-1.155985973	-2.243093957	-2.916581848
28984	C13ORF15	chromosome 13 open reading frame 15	Cytoplasm	other	ENSG00000102760	8.408046918	5.489980305	8.092365615	5.851685009	-0.315681303	0.361704703	-2.918066612	-2.240680606
91942	NDUFAF2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 2	Cytoplasm	other	ENSG00000164182	2.314707149	4.241514804	1.774765254	5.006206379	-0.539941896	0.764691574	1.926807655	3.231441125
79053	ALG8	asparagine-linked glycosylation 8, alpha-1,3-glucosyltransferase homolog (S. cerevisiae)	Cytoplasm	enzyme	ENSG00000159063	1.989696942	4.431224154	2.211215202	4.917286053	0.22151826	0.486061899	2.441527213	2.706070851
6404	SELPLG	selectin P ligand	Plasma Membrane	other	ENSG00000110876	7.229776984	5.418706823	7.347430781	4.015927085	0.117653797	-1.402779738	-1.811070162	-3.331503696
100188893	TOMM6	translocase of outer mitochondrial membrane 6 homolog (yeast)	unknown	other	ENSG00000214736	2.229357414	4.638318948	2.555621387	5.261424045	0.326263972	0.623105097	2.408961534	2.705802658
5106	PCK2	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	Cytoplasm	kinase	ENSG00000100889	1.334455633	3.218194566	1.769366923	4.970286103	0.43491129	1.752091537	1.883738933	3.20091918
83700	JAM3	junctional adhesion molecule 3	Plasma Membrane	other	ENSG00000166086	4.582945025	1.839843389	3.951455928	1.623161484	-0.631489096	-0.216681905	-2.743101635	-2.328294444
8408	ULK1	unc-51-like kinase 1 (C. elegans)	Cytoplasm	kinase	ENSG00000177169	3.379756034	1.060689835	3.147242664	0.395690214	-0.232513371	-0.664999621	-2.3190662	-2.75155245
