probeset_id	total_probes	gene_assignment	gene_id	T8A	T8B	T8C	T16A	T16B	T16C	T28	T32	N8A	N8B	N8C	N16A	N16B	N16C	N32	Log2 Fc T vs N	P T vs N	q T vs N
8096109	18	NM_016067	MRPS18C	204.4275	217.04503	265.12754	276.91103	213.19138	224.74527	209.1906	129.0338	152.69551	119.45324	125.50012	175.4568	123.74094	157.66485	154.59966	0.724612253	0.000376757	0.002542226
8088167	20	NM_021237	SELK	623.72898	570.43713	598.15448	613.86273	648.76615	538.44794	590.53141	747.75947	418.50821	411.84183	334.13515	461.68364	275.5756	317.96721	430.93414	0.723810653	6.09487E-05	0.0010617
7981990	12	NR_003106	PWCR1	405.94282	368.4268	382.90221	450.82899	336.40079	134.2362	350.94702	113.08008	305.49234	245.68551	218.67004	241.95004	231.39742	177.10661	295.50153	0.716237152	0.00021657	0.001888575
8098508	24	NM_001564	ING2	432.92884	371.99555	311.28828	413.76274	328.65554	315.27812	311.40651	203.67444	234.64915	180.05282	212.28145	293.47729	214.42487	224.56122	288.01053	0.714255048	0.000463633	0.002802741
8044035	40	NM_003855	IL18R1	79.71678	72.10731	93.17	122.23953	93.85566	64.49495	79.48222	45.46888	59.65102	53.15873	59.28216	64.09942	48.77062	53.53247	56.76462	0.708948479	0.001705473	0.005535767
7961291	24	NM_176885	TAS2R44	251.72902	183.18342	173.29629	167.89315	151.04479	69.79724	136.49646	99.06973	126.33928	124.95951	129.86255	126.30983	92.62202	82.74534	129.30747	0.704287524	0.003450964	0.008356293
8098758	19	NM_133474	ZNF721	1083.75314	783.77147	788.97405	824.41987	699.87601	399.46199	677.32934	465.48152	587.90922	502.86698	593.4696	483.8193	435.79425	477.94042	647.01001	0.703038421	0.000817564	0.003773692
8146544	15	NM_001077619	LOC137886	661.34808	622.16767	617.69177	681.9718	635.47119	359.7316	589.78512	169.70638	458.25659	396.80727	404.44121	457.16502	338.60228	317.82308	448.12802	0.70272021	1.14834E-05	0.000500819
7918284	38	NM_005645	TAF13	625.17183	571.256	630.39692	600.26238	561.30944	499.38455	542.07456	401.92905	370.74895	310.60931	274.13251	523.01617	293.42257	431.6425	398.1902	0.702561974	0.000623333	0.003259259
7961293	12	NM_176887	TAS2R46	41.13773	40.5046	44.92348	42.28418	40.50508	20.62078	43.15464	10.00533	27.29221	26.63282	33.25613	28.6018	23.1746	15.43537	33.26573	0.702379572	0.000281752	0.002156132
8113286	33	NM_018343	RIOK2	251.12591	226.46409	246.17295	254.91425	202.78444	141.86284	204.02136	139.44939	171.89128	152.06538	125.04089	178.79685	100.91948	143.29252	163.03315	0.701196565	0.000276412	0.002131842
8126428	27	ENST00000372922	TRERF1	225.10521	211.95958	308.70281	233.59005	161.97705	128.27812	139.17881	99.23266	166.27661	134.54582	134.39852	146.45579	122.66443	138.54222	151.15288	0.700351376	0.003471341	0.00838951
8046792	31	NM_080876	DUSP19	89.63998	76.00155	83.55394	76.57132	55.68314	26.48734	71.06047	43.5665	67.96811	45.81388	38.30437	55.15013	32.22821	42.38551	46.69814	0.699599462	0.00436723	0.009566012
7973985	24	NM_138731	MIPOL1	178.53571	138.16091	124.4085	139.0615	115.13247	64.04871	127.48348	67.02395	94.88311	88.21386	68.51082	107.1931	82.34597	73.35857	98.58939	0.697481804	0.001370712	0.004926022
8110920	24	NM_024091	FASTKD3	146.75442	107.09463	134.77712	122.22177	133.64563	91.89889	106.17581	69.41341	97.54836	77.63474	74.27786	99.30739	65.76315	63.66592	96.55087	0.693594024	0.000468768	0.002815652
8041487	18	NM_174931	CCDC75	284.34054	206.527	236.58764	234.51117	197.98067	172.62439	160.12031	165.36146	159.50098	140.23734	137.96831	176.17598	102.25638	148.04795	122.62736	0.687677985	0.000759769	0.003665939
7951447	26	NM_152434	CWF19L2	357.40864	267.86688	280.55964	243.39093	222.93256	148.46369	236.171	135.92609	193.4522	152.57429	168.44251	195.55055	151.8589	160.67838	178.70146	0.687300677	0.001276266	0.004754009
8081903	31	NM_033364	C3orf15	131.03343	111.35632	86.40246	121.54179	127.63052	66.29804	105.81936	67.68019	84.6367	73.3477	79.59111	60.93162	74.13512	58.21241	84.73555	0.68681405	0.000664656	0.003381751
7943882	30	NM_000317	PTS	737.10876	657.1203	804.75323	712.13546	589.06056	549.79628	607.07831	535.79433	462.84728	429.64972	365.9838	528.14946	346.92267	476.68069	471.52872	0.686283889	0.00024405	0.002018231
7929065	29	NM_001548	IFIT1	121.34546	155.5438	147.28753	169.80406	140.10174	99.1453	152.02249	100.34417	102.81775	115.12246	88.60961	68.94097	94.77168	77.36602	264.72829	0.685779289	0.00050437	0.00293023
8140859	27	NM_006980	MTERF	168.67095	132.24898	139.53381	149.31833	151.10676	86.8316	110.0278	69.78899	108.12703	86.65611	96.72604	92.29366	69.29876	99.81587	103.00679	0.68520786	7.54082E-05	0.001189135
7929072	25	NM_012420	IFIT5	231.83699	231.37849	207.79207	240.63557	174.11222	121.13497	171.93268	137.92079	160.55868	142.76222	107.09225	150.66437	126.49711	123.06504	177.7684	0.684600771	0.000250079	0.002043976
8063903	29	NM_001024	RPS21	908.67798	844.04407	839.68844	1031.64699	1041.83752	1003.58386	1034.66874	1249.33887	682.39584	598.11949	563.07101	567.40301	563.21869	511.43464	609.57285	0.683763564	3.93545E-05	0.000858442
7907213	27	NM_152281	SCYL1BP1	269.63804	192.58146	224.67907	195.06357	176.46101	161.3011	158.30345	120.63234	150.28818	128.01275	131.91567	147.47921	117.89568	115.58843	143.64611	0.682873211	0.000827545	0.003789335
8027345	11	NM_020855	ZNF492	324.29564	280.43318	325.10751	270.70654	189.9499	173.05999	243.32724	126.70198	204.20765	155.64218	157.91147	221.67237	139.07778	161.35697	182.20078	0.682229661	0.003388437	0.008271015
7909782	32	NM_016052	RRP15	388.83382	359.90426	337.75901	376.00151	315.19872	304.71948	309.99229	214.30385	239.41473	202.76686	193.90468	272.63134	194.62357	227.3295	238.67499	0.680890539	4.67891E-05	0.000952953
7903541	41	NM_007269	STXBP3	1339.63724	1127.32334	1224.69717	1160.09755	1025.39499	872.909	987.87642	822.03106	859.19481	747.57165	636.26294	848.02367	593.1424	715.37893	773.03623	0.680787228	0.000109472	0.001385914
8028227	33	NM_152604	ZNF383	437.57961	390.53798	346.37858	345.14201	332.19029	222.3787	320.20388	197.50642	268.37151	243.27065	243.94771	246.64984	174.90452	209.31442	258.08052	0.680580288	0.000199251	0.0017952
8121734	28	ENST00000229595	ASF1A	672.43122	622.73151	763.5041	637.06027	465.02404	313.80639	534.14339	317.20517	464.16765	371.33113	301.22811	508.71686	294.26021	426.761	429.32664	0.680568295	0.002943922	0.007625643
7902553	31	NM_006417	IFI44	220.67336	224.9525	205.70327	202.52381	186.63755	146.54426	164.78046	114.16682	142.33294	150.30746	155.13839	96.3285	126.74469	108.24472	204.47205	0.680423876	0.000136435	0.001524544
8160531	38	NM_018325	C9orf72	244.40043	229.3003	251.14893	196.30039	231.71236	179.6292	203.06669	150.22339	171.20341	145.33484	111.21734	180.55693	116.69353	138.44243	158.4142	0.680072745	0.000303257	0.002233865
8105585	25	AL832580	RNF180	334.36982	248.44954	283.68552	284.07464	259.44708	132.26109	193.83498	118.76803	196.23378	180.26383	178.26086	186.19655	151.27851	164.92931	180.7835	0.678559166	6.52626E-05	0.001099445
8100699	19	NM_001014372	SYT14L	53.66709	54.3503	61.82927	63.21628	42.80261	33.40296	36.64869	22.30068	35.59804	43.00477	27.43361	26.71924	34.46676	39.74006	35.37038	0.677630464	0.001130112	0.004489951
8115606	35	NM_006425	SLU7	563.79229	519.06541	632.80173	692.54502	555.26843	411.21607	502.90091	308.03783	411.15859	439.04136	352.1352	390.31202	298.82734	332.6808	409.15199	0.677065727	0.000186971	0.001742374
7972180	35	NM_024546	C13orf7	464.08073	339.30255	402.1031	365.17705	350.85814	298.70205	322.88773	190.2001	281.02352	230.00694	245.54917	289.45501	192.56296	203.93566	242.29063	0.676678994	0.000485316	0.002875566
8083839	25	NM_014373	GPR160	288.12643	252.46241	267.26954	271.81696	241.34235	84.31898	197.02704	161.33741	211.67893	182.85149	125.24823	205.23679	142.94702	125.06173	206.6002	0.674783425	0.000617453	0.003239269
7983811	41	NM_004855	PIGB	314.33017	240.31522	262.6549	251.2739	213.8943	171.56162	236.06091	153.35792	174.78576	165.24137	117.99396	199.74603	141.67285	164.79761	215.25719	0.674497222	0.000863967	0.003896518
8084708	25	NR_002588	SNORA4	413.16598	289.54579	324.92804	332.92299	312.16624	201.18815	376.42914	197.54566	257.23514	223.31782	186.02317	234.89762	152.07224	204.77999	221.03957	0.67373246	0.000822549	0.003781187
8055702	31	NM_004688	NMI	307.50589	293.36747	287.99748	306.14894	233.84396	176.04615	332.52962	191.0155	216.69923	166.25807	155.30163	229.20437	123.87657	183.66316	194.8597	0.673562024	0.000788454	0.00371778
8140942	70	NM_001040057	FAM133B	816.86728	690.83535	686.66955	653.78789	658.03824	439.61019	597.84337	495.80318	470.20477	431.7741	442.79055	499.34697	373.12257	422.18887	400.31026	0.672716784	2.53818E-05	0.000706252
7928909	10	NM_019054	FAM35A	295.81854	298.85442	264.72134	360.55743	270.11873	160.57081	268.17974	214.22956	246.59233	194.892	178.35576	218.12988	126.55001	157.47178	205.23265	0.672352877	0.00150463	0.005148872
8005473	10	ENST00000332388	RPS28	385.52744	405.14731	501.14143	481.13526	354.07687	267.95058	376.69732	173.89774	282.778	249.90916	204.05898	332.23929	231.4916	302.27729	295.10729	0.671320344	0.00103654	0.00426739
7917707	26	NM_005665	EVI5	500.19971	380.63772	433.19036	444.88095	367.86212	308.06329	318.8479	196.15121	331.21147	274.58522	257.60784	334.8629	197.99547	207.19381	284.67723	0.670513605	0.001227812	0.004684114
8008802	36	NM_182569	GDPD1	115.69584	85.70771	79.24916	81.74384	85.96726	37.48561	68.30973	70.21135	71.71093	60.1821	55.76387	57.6765	47.45436	45.40269	71.43433	0.66986832	0.001436391	0.005031531
7917771	26	NM_014597	DNTTIP2	267.45661	264.06838	278.52215	258.99681	254.56235	216.3042	246.70666	166.84322	194.1759	159.79005	138.5885	211.62351	143.80802	151.10187	210.58939	0.668825025	5.74428E-05	0.001034526
8116980	24	NM_152737	RNF182	117.41281	78.39732	96.74729	116.40449	104.77188	86.75914	87.5943	81.36834	69.21694	64.03562	60.84004	61.0182	60.83179	71.97957	85.27616	0.668288182	0.000351543	0.002438969
8140500	24	NM_032936	TMEM60	153.68485	162.62553	157.18248	160.8292	160.41874	113.94515	144.55735	186.61676	95.57886	93.70737	87.9537	140.96417	62.51636	121.14012	112.44994	0.664089489	0.001084707	0.004387026
8157203	29	NM_001017998	GNG10	433.65037	343.74693	380.48163	372.08223	399.54406	336.79288	355.82953	308.93934	268.41151	249.859	223.46172	301.98793	187.96831	230.43707	261.67192	0.663198164	0.000128461	0.001503542
7970569	33	NM_014363	SACS	661.3795	518.15578	522.99741	533.56547	528.73953	646.70831	410.04258	317.85047	396.48403	343.93416	328.26148	465.82091	302.7344	259.74683	327.61025	0.661914848	0.000779472	0.003704263
8034390	11	AK027660	ZNF799	351.15713	297.14871	351.5876	302.73751	243.627	196.64467	236.656	172.92899	255.78036	172.73296	208.20346	201.67342	140.59709	195.20353	235.86036	0.660148536	0.001422149	0.005012861
8103518	22	NM_012403	ANP32C	526.51219	597.79576	598.02071	520.00943	447.68892	429.55601	388.43045	357.92005	328.61575	303.06639	354.02475	380.68358	303.63508	374.05711	306.86623	0.659201527	9.37872E-05	0.001294129
8121002	24	NM_001042493	C6orf162	585.28719	497.40426	510.65709	421.56206	378.49062	216.20728	388.02428	252.21956	339.86727	304.30258	299.82501	337.86369	237.60256	299.36682	325.1504	0.659087607	0.000982315	0.004143146
8097543	31	NM_014487	ZNF330	710.05877	629.91524	673.92617	619.99015	623.75342	351.98678	591.65146	452.46235	450.51309	416.37091	383.29649	456.05546	364.92819	404.91914	443.62372	0.658803409	2.37268E-06	0.000283086
7969166	25	NM_173605	KCNRG	318.28944	268.8169	287.3786	325.61341	307.33224	210.35487	244.91872	182.55226	245.91305	181.43887	215.30584	202.17714	156.3076	144.99491	206.34835	0.658345962	0.000304698	0.002242382
8052010	22	NM_001743	CALM2	1901.43538	1614.17194	1643.92809	1524.68017	1487.04447	1349.55665	1363.49215	1237.86243	1083.0053	985.09571	907.36457	1270.99051	859.49614	1116.66584	999.56175	0.656071273	0.000139216	0.001539689
8117219	27	NM_018473	THEM2	431.01869	363.54806	433.23079	390.96373	310.39953	292.8734	340.97621	333.1831	264.73865	243.74638	222.31008	257.00048	218.06331	263.54622	285.13874	0.6557756	0.000156018	0.001595033
8134211	27	NM_032120	DKFZP564O0523	159.37365	138.32588	132.70828	115.86219	126.42621	92.26489	114.47676	69.69635	110.27208	96.21453	82.61653	86.69823	65.75682	71.04833	98.45831	0.655137707	0.000758813	0.003663571
7922309	37	NM_003762	VAMP4	393.04126	321.52094	390.21628	359.72368	308.61415	313.74855	269.72755	234.7075	250.06904	227.97266	188.60524	261.5134	214.09336	209.01019	220.41373	0.655012132	0.000108076	0.001385914
8140971	43	NM_152703	SAMD9L	229.03144	204.71388	209.53988	180.69088	168.02294	104.74094	167.42075	93.15444	126.34387	129.11433	141.47892	137.2525	101.94698	119.93637	161.51721	0.654847623	0.000156064	0.001595033
8120239	23	NM_014051	TMEM14A	520.46133	420.59782	467.97101	340.56968	361.02004	260.23257	337.56489	276.84231	274.99482	264.70663	209.20034	326.53332	232.59731	301.03677	283.13899	0.654474817	0.001987945	0.006023125
7988687	27	NM_005254	GABPB2	623.18683	463.95854	495.69881	474.87498	397.88468	397.734	403.23562	278.85654	363.14721	266.71184	260.20569	372.25966	283.66325	327.06446	379.76032	0.6537212	0.001533245	0.005222128
8166593	26	NM_014271	IL1RAPL1	110.85489	90.78889	112.08191	157.0027	105.58158	50.08424	100.58734	56.80727	85.1335	77.60058	67.57467	72.3243	63.90381	73.18328	60.87966	0.653293772	0.003258434	0.00808399
7919715	33	NM_030920	ANP32E	728.70008	723.34649	835.23702	889.98993	649.03265	632.73913	676.26757	384.46673	512.61714	475.7198	398.36156	590.20951	400.24248	545.71405	530.41366	0.651603755	0.000487085	0.002883048
7995258	23	NM_003414	ZNF267	301.21489	233.14209	206.86865	215.08885	223.27515	148.4707	179.86765	124.80136	151.25037	168.40273	145.02826	192.06929	118.77171	125.57623	190.12495	0.651562584	0.001777551	0.005650929
8023855	23	NM_001914	CYB5A	226.26924	202.20895	241.68159	211.05931	171.43988	68.01622	229.19077	131.59737	166.49487	116.39732	109.67191	165.28043	111.48438	135.4336	194.87053	0.650437525	0.000995655	0.004170055
8151587	24	BC032347	C8orf59	675.67913	594.23001	564.78438	802.96306	656.00317	627.23411	646.54043	566.04023	487.76563	423.4592	349.95461	481.84703	370.45688	404.54717	446.24833	0.650430162	0.000499903	0.002915921
7964246	22	NR_003046	SNORD59B	300.78002	311.43121	339.69817	355.59258	400.47226	199.63871	299.1511	191.19666	233.89484	241.71999	197.91067	247.55591	191.62161	193.09833	269.28813	0.650385184	0.000149265	0.001563018
8171791	28	NM_014332	SMPX	52.17214	46.17376	52.24619	66.54268	59.29461	76.56972	72.37743	95.38796	32.29534	32.10163	48.86253	38.82575	29.02911	30.26674	30.11641	0.650098977	0.001887093	0.005837898
7909494	29	NM_153262	SYT14	247.28026	214.13469	213.23627	178.46356	173.48746	80.33472	110.07695	124.19862	160.64009	147.48813	132.3762	117.1362	111.23815	116.17133	120.61394	0.650055088	0.000807636	0.003754275
7978542	34	ENST00000296121	KIAA1143	537.33726	448.39338	448.70807	487.42056	424.5139	238.71598	367.29439	247.9711	299.8666	281.43733	269.16622	354.0082	256.47326	334.5995	343.31299	0.649040165	0.000074815	0.001187766
8046824	45	BC121088	FSIP2	89.9297	87.25948	77.90782	77.99199	63.52475	39.32236	57.39977	35.90828	57.6645	56.53983	56.18766	51.92388	41.26055	39.94665	48.23118	0.648962888	0.000559297	0.003090661
8103226	24	ENST00000304385	TMEM154	374.01658	416.1212	490.13714	500.88672	353.35524	231.33707	272.83063	145.84465	275.85085	313.45906	305.62444	250.30952	198.55494	289.84919	436.23662	0.648846816	0.0011588	0.004554345
8014749	20	NM_000978	RPL23	2210.43095	1981.1916	1955.75973	2014.71743	2154.00516	1478.69758	1825.16496	2213.47866	1532.90494	1435.46892	1372.51018	1352.59544	1165.55531	1041.35186	1327.8229	0.647937583	2.24426E-05	0.000666885
8037433	22	NM_003425	ZNF45	273.61537	205.24135	207.93349	218.75594	163.9179	132.56895	195.44419	106.15362	169.28493	143.5777	140.81077	157.7709	103.8087	103.9503	140.38543	0.647628961	0.003920874	0.009009579
8120378	11	ENST00000370733	KIAA1586	398.35242	312.72714	279.12559	262.50285	288.38284	140.90055	236.64005	176.59602	238.05862	185.51698	203.69348	196.04845	161.5089	196.69783	194.32687	0.646337058	0.001358702	0.004901108
8144866	27	NM_000015	NAT2	98.20357	79.33033	71.31514	99.28809	66.28875	16.66971	82.8815	59.53324	61.61285	54.64392	41.09084	53.49544	45.40241	61.5676	85.82704	0.645970094	0.002485578	0.006872443
7907124	33	NM_152902	TIPRL	560.72398	515.26802	599.024	568.76124	433.97855	436.5875	452.73275	327.97537	378.75711	336.21231	285.90232	427.06491	275.47828	353.47556	350.90173	0.643593813	0.000512985	0.002948546
8038919	28	NM_021632	ZNF350	866.18666	882.45048	653.29872	866.50756	993.4052	321.02376	733.67592	471.2653	568.52554	696.13199	539.10643	426.74076	583.36692	463.38695	812.78667	0.642024243	0.001200226	0.004637486
7989493	28	NM_015920	RPS27L	213.05057	213.12556	234.88872	246.15422	202.06572	134.33261	225.5864	145.8385	159.08481	136.4879	123.7427	167.6784	121.26822	144.87855	149.41346	0.641808813	5.44363E-05	0.001018193
8021756	18	NM_017757	ZNF407	262.70999	276.14001	261.82841	226.011	265.19272	170.55638	228.89839	154.61698	159.45654	153.52116	187.21412	196.07611	141.2556	156.23316	169.0904	0.641544279	3.48919E-05	0.000792989
8135235	33	NM_004279	PMPCB	541.04403	465.86543	500.17362	485.03522	448.7702	273.00054	415.5423	340.5446	375.74452	313.18314	276.6356	343.81203	250.47649	318.93236	325.15876	0.64064148	6.01686E-05	0.001052886
