ID	Symbol	Name	Synonyms	Chromosome
2919	CXCL1	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)	FSP|GRO1|GROa|MGSA|MGSA-a|NAP-3|SCYB1	4
3627	CXCL10	chemokine (C-X-C motif) ligand 10	C7|IFI10|INP10|IP-10|SCYB10|crg-2|gIP-10|mob-1	4
6373	CXCL11	chemokine (C-X-C motif) ligand 11	H174|I-TAC|IP-9|IP9|MGC102770|SCYB11|SCYB9B|b-R1	4
6387	CXCL12	chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1)	PBSF|SCYB12|SDF-1a|SDF-1b|SDF1|SDF1A|SDF1B|TLSF-a|TLSF-b|TPAR1	10
10563	CXCL13	chemokine (C-X-C motif) ligand 13	ANGIE|ANGIE2|BCA-1|BCA1|BLC|BLR1L|SCYB13	4
9547	CXCL14	chemokine (C-X-C motif) ligand 14	BMAC|BRAK|KS1|Kec|MGC10687|MIP-2g|NJAC|SCYB14|bolekine	5
58191	CXCL16	chemokine (C-X-C motif) ligand 16	CXCLG16|SR-PSOX|SRPSOX	17
284340	CXCL17	chemokine (C-X-C motif) ligand 17	DMC|Dcip1|MGC138300|UNQ473|VCC-1|VCC1	19
2920	CXCL2	chemokine (C-X-C motif) ligand 2	CINC-2a|GRO2|GROb|MGSA-b|MIP-2a|MIP2|MIP2A|SCYB2	4
2921	CXCL3	chemokine (C-X-C motif) ligand 3	CINC-2b|GRO3|GROg|MIP-2b|MIP2B|SCYB3	4
6374	CXCL5	chemokine (C-X-C motif) ligand 5	ENA-78|SCYB5	4
6372	CXCL6	chemokine (C-X-C motif) ligand 6 (granulocyte chemotactic protein 2)	CKA-3|GCP-2|GCP2|SCYB6	4
4283	CXCL9	chemokine (C-X-C motif) ligand 9	CMK|Humig|MIG|SCYB9|crg-10	4
3491	CYR61	cysteine-rich, angiogenic inducer, 61	CCN1|GIG1|IGFBP10	1
1667	DEFA1	defensin, alpha 1	DEF1|DEFA2|HNP-1|HP-1|MGC138393|MRS	8
1668	DEFA3	defensin, alpha 3, neutrophil-specific	DEF3|HNP-3|HNP3|HP-3	8
1670	DEFA5	defensin, alpha 5, Paneth cell-specific	DEF5|HD-5|MGC129728	8
1672	DEFB1	defensin, beta 1	BD1|DEFB-1|DEFB101|HBD1|MGC51822	8
55894	DEFB103A	defensin, beta 103A	DEFB103|DEFB3|HBD-3|HBD3|HBP-3|HBP3	8
140596	DEFB104A	defensin, beta 104A	BD-4|DEFB-4|DEFB104|DEFB4|MGC118942|MGC118944|MGC118945|hBD-4	8
1673	DEFB4	defensin, beta 4	DEFB-2|DEFB102|DEFB2|HBD-2|SAP1	8
22943	DKK1	dickkopf homolog 1 (Xenopus laevis)	DKK-1|SK	10
10148	EBI3	Epstein-Barr virus induced 3	IL27B	19
1906	EDN1	endothelin 1	ET1|HDLCQ7	6
1907	EDN2	endothelin 2	ET2|PPET2	1
1908	EDN3	endothelin 3	ET3|MGC15067|MGC61498	20
1950	EGF	epidermal growth factor (beta-urogastrone)	HOMG4|URG	4
255324	EPGN	epithelial mitogen homolog (mouse)	ALGV3072|EPG|FLJ75542|PRO9904|epigen	4
2056	EPO	erythropoietin	EP|MGC138142|MVCD2	7
2069	EREG	epiregulin	ER	4
11082	ESM1	endothelial cell-specific molecule 1	endocan	5
54097	FAM3B	family with sequence similarity 3, member B	2-21|C21orf11|C21orf76|ORF9|PANDER|PRED44	21
10447	FAM3C	family with sequence similarity 3, member C	GS3786|ILEI	7
131177	FAM3D	family with sequence similarity 3, member D	EF7|OIT1	3
356	FASLG	Fas ligand (TNF superfamily, member 6)	APT1LG1|CD178|CD95L|FASL|TNFSF6	1
2246	FGF1	fibroblast growth factor 1 (acidic)	AFGF|ECGF|ECGF-beta|ECGFA|ECGFB|FGF-alpha|FGFA|GLIO703|HBGF1	5
2255	FGF10	fibroblast growth factor 10	-	5
2256	FGF11	fibroblast growth factor 11	FHF3|FLJ16061|MGC102953|MGC45269	17
2257	FGF12	fibroblast growth factor 12	FGF12B|FHF1	3
2258	FGF13	fibroblast growth factor 13	FGF2|FHF-2|FHF2	X
2259	FGF14	fibroblast growth factor 14	FHF4|MGC119129|SCA27	13
8823	FGF16	fibroblast growth factor 16	-	X
8822	FGF17	fibroblast growth factor 17	FGF-13	8
8817	FGF18	fibroblast growth factor 18	FGF-18|ZFGF5	5
9965	FGF19	fibroblast growth factor 19	-	11
2247	FGF2	fibroblast growth factor 2 (basic)	BFGF|FGFB|HBGF-2	4
26281	FGF20	fibroblast growth factor 20	-	8
26291	FGF21	fibroblast growth factor 21	-	19
27006	FGF22	fibroblast growth factor 22	-	19
8074	FGF23	fibroblast growth factor 23	ADHR|HPDR2|HYPF|PHPTC	12
2248	FGF3	fibroblast growth factor 3 (murine mammary tumor virus integration site (v-int-2) oncogene homolog)	HBGF-3|INT2	11
2249	FGF4	fibroblast growth factor 4	HBGF-4|HST|HST-1|HSTF1|K-FGF|KFGF	11
2250	FGF5	fibroblast growth factor 5	HBGF-5|Smag-82	4
2251	FGF6	fibroblast growth factor 6	HBGF-6|HST2	12
2252	FGF7	fibroblast growth factor 7 (keratinocyte growth factor)	HBGF-7|KGF	15
2253	FGF8	fibroblast growth factor 8 (androgen-induced)	AIGF|HBGF-8|KAL6|MGC149376	10
2254	FGF9	fibroblast growth factor 9 (glia-activating factor)	GAF|HBFG-9|MGC119914|MGC119915	13
2277	FIGF	c-fos induced growth factor (vascular endothelial growth factor D)	VEGF-D|VEGFD	X
401720	FIGNL2	fidgetin-like 2	-	12
2323	FLT3LG	fms-related tyrosine kinase 3 ligand	FL	19
2488	FSHB	follicle stimulating hormone, beta polypeptide	-	11
51083	GAL	galanin prepropeptide	GALN|GLNN|GMAP|MGC40167	11
85569	GALP	galanin-like peptide	-	19
2520	GAST	gastrin	GAS	17
2641	GCG	glucagon	GLP1|GLP2|GRPP	2
2657	GDF1	growth differentiation factor 1	-	19
2662	GDF10	growth differentiation factor 10	BMP-3b|BMP3B	10
10220	GDF11	growth differentiation factor 11	BMP-11|BMP11	12
9518	GDF15	growth differentiation factor 15	GDF-15|MIC-1|MIC1|NAG-1|PDF|PLAB|PTGFB	19
2658	GDF2	growth differentiation factor 2	BMP-9|BMP9	10
9573	GDF3	growth differentiation factor 3	-	12
8200	GDF5	growth differentiation factor 5	BMP14|CDMP1|LAP4|OS5|SYNS2	20
392255	GDF6	growth differentiation factor 6	BMP13|CDMP2|KFS|KFSL|MGC158100|MGC158101|SGM1	8
151449	GDF7	growth differentiation factor 7	BMP12	2
2661	GDF9	growth differentiation factor 9	-	5
2668	GDNF	glial cell derived neurotrophic factor	ATF1|ATF2|HFB1-GDNF	5
2688	GH1	growth hormone 1	GH|GH-N|GHN|hGH-N	17
2689	GH2	growth hormone 2	GH-V|GHL|GHV|hGH-V	17
2691	GHRH	growth hormone releasing hormone	GHRF|GRF|MGC119781	20
51738	GHRL	ghrelin/obestatin prepropeptide	MTLRP|obestatin	3
2695	GIP	gastric inhibitory polypeptide	-	17
56287	GKN1	gastrokine 1	AMP18|BRICD1|CA11|FOV|MGC70354|foveolin	2
2764	GMFB	glia maturation factor, beta	GMF	14
9535	GMFG	glia maturation factor, gamma	GMF-GAMMA|MGC126867	19
2796	GNRH1	gonadotropin-releasing hormone 1 (luteinizing-releasing hormone)	GNRH|GRH|LHRH|LNRH	8
2797	GNRH2	gonadotropin-releasing hormone 2	GnRH-II|LH-RHII	20
170589	GPHA2	glycoprotein hormone alpha 2	A2|GPA2|MGC126572|ZSIG51	11
122876	GPHB5	glycoprotein hormone beta 5	B5|GPB5|ZLUT1	14
2821	GPI	glucose phosphate isomerase	AMF|GNPI|NLK|PGI|PHI|SA-36	19
26585	GREM1	gremlin 1, cysteine knot superfamily, homolog (Xenopus laevis)	CKTSF1B1|DAND2|DRM|GREMLIN|IHG-2|MGC126660|PIG2	15
64388	GREM2	gremlin 2, cysteine knot superfamily, homolog (Xenopus laevis)	CKTSF1B2|DAND3|PRDC	1
2896	GRN	granulin	GEP|GP88|PCDGF|PEPI|PGRN	17
2922	GRP	gastrin-releasing peptide	BN|GRP-10|preproGRP|proGRP	18
2980	GUCA2A	guanylate cyclase activator 2A (guanylin)	GUANYLIN|GUCA2|STARA	1
57817	HAMP	hepcidin antimicrobial peptide	HEPC|HEPCIDIN|HFE2B|LEAP-1|LEAP1|PLTR	19
1839	HBEGF	heparin-binding EGF-like growth factor	DTR|DTS|DTSF|HEGFL	5
3068	HDGF	hepatoma-derived growth factor (high-mobility group protein 1-like)	DKFZp686J1764|FLJ96580|HMG1L2	1
50810	HDGFRP3	hepatoma-derived growth factor, related protein 3	CGI-142|HDGF2	15
3082	HGF	hepatocyte growth factor (hepapoietin A; scatter factor)	F-TCF|HGFB|HPTA|SF	7
3347	HTN3	histatin 3	HIS2|HTN2|HTN5	4
3375	IAPP	islet amyloid polypeptide	AMYLIN|DAP|IAP	12
3439	IFNA1	interferon, alpha 1	IFL|IFN|IFN-ALPHA|IFNA13|IFNA@|MGC138207|MGC138505|MGC138507	9
3446	IFNA10	interferon, alpha 10	MGC119878|MGC119879	9
3447	IFNA13	interferon, alpha 13	-	9
3448	IFNA14	interferon, alpha 14	LEIF2H|MGC125756|MGC125757	9
3449	IFNA16	interferon, alpha 16	-	9
3451	IFNA17	interferon, alpha 17	IFNA|INFA|LEIF2C1	9
3440	IFNA2	interferon, alpha 2	IFNA|INFA2|MGC125764|MGC125765	9
3452	IFNA21	interferon, alpha 21	MGC126687|MGC126689	9
3441	IFNA4	interferon, alpha 4	INFA4|MGC142200	9
3442	IFNA5	interferon, alpha 5	INFA5	9
3443	IFNA6	interferon, alpha 6	-	9
3444	IFNA7	interferon, alpha 7	IFNA-J	9
3445	IFNA8	interferon, alpha 8	-	9
3456	IFNB1	interferon, beta 1, fibroblast	IFB|IFF|IFNB|MGC96956	9
338376	IFNE	interferon, epsilon	IFN-E|IFNE1|IFNT1|MGC119018|MGC119020|PRO655	9
3458	IFNG	interferon, gamma	IFG|IFI	12
56832	IFNK	interferon, kappa	RP11-27J8.1	9
3467	IFNW1	interferon, omega 1	-	9
3479	IGF1	insulin-like growth factor 1 (somatomedin C)	IGF1A|IGFI	12
3481	IGF2	insulin-like growth factor 2 (somatomedin A)	C11orf43|FLJ22066|FLJ44734|INSIGF|pp9974	11
3586	IL10	interleukin 10	CSIF|IL-10|IL10A|MGC126450|MGC126451|TGIF	1
3589	IL11	interleukin 11	AGIF|IL-11	19
3592	IL12A	interleukin 12A (natural killer cell stimulatory factor 1, cytotoxic lymphocyte maturation factor 1, p35)	CLMF|IL-12A|NFSK|NKSF1|P35	3
3593	IL12B	interleukin 12B (natural killer cell stimulatory factor 2, cytotoxic lymphocyte maturation factor 2, p40)	CLMF|CLMF2|IL-12B|NKSF|NKSF2	5
3596	IL13	interleukin 13	ALRH|BHR1|IL-13|MGC116786|MGC116788|MGC116789|P600	5
3600	IL15	interleukin 15	IL-15|MGC9721	4
3603	IL16	interleukin 16 (lymphocyte chemoattractant factor)	FLJ16806|FLJ42735|FLJ44234|HsT19289|IL-16|LCF|prIL-16	15
3605	IL17A	interleukin 17A	CTLA8|IL-17|IL-17A|IL17	6
27190	IL17B	interleukin 17B	IL-17B|IL-20|MGC138900|MGC138901|ZCYTO7	5
27189	IL17C	interleukin 17C	CX2|IL-17C|IL-21|MGC126884|MGC138401	16
53342	IL17D	interleukin 17D	FLJ30846|IL-17D|IL-22|IL-27|IL27	13
112744	IL17F	interleukin 17F	IL-17F|ML-1|ML1	6
3606	IL18	interleukin 18 (interferon-gamma-inducing factor)	IGIF|IL-18|IL-1g|IL1F4|MGC12320	11
29949	IL19	interleukin 19	IL-10C|MDA1|NG.1|ZMDA1	1
3552	IL1A	interleukin 1, alpha	IL-1A|IL1|IL1-ALPHA|IL1F1	2
3553	IL1B	interleukin 1, beta	IL-1|IL1-BETA|IL1F2	2
84639	IL1F10	interleukin 1 family, member 10 (theta)	FIL1-theta|FKSG75|IL-1HY2|IL1-theta|MGC119831|MGC119832|MGC119833	2
26525	IL1F5	interleukin 1 family, member 5 (delta)	FIL1|FIL1(DELTA)|FIL1D|IL1HY1|IL1L1|IL1RP3|MGC29840	2
27179	IL1F6	interleukin 1 family, member 6 (epsilon)	FIL1|FIL1(EPSILON)|FIL1E|IL-1F6|IL1(EPSILON)|MGC129552|MGC129553	2
27178	IL1F7	interleukin 1 family, member 7 (zeta)	FIL1|FIL1(ZETA)|FIL1Z|IL-1F7|IL-1H4|IL-1RP1|IL1H4|IL1RP1	2
27177	IL1F8	interleukin 1 family, member 8 (eta)	FIL1|FIL1-(ETA)|FIL1H|IL-1F8|IL-1H2|IL1-ETA|IL1H2|MGC126880|MGC126882	2
56300	IL1F9	interleukin 1 family, member 9	IL-1F9|IL-1H1|IL-1RP2|IL1E|IL1H1|IL1RP2	2
3557	IL1RN	interleukin 1 receptor antagonist	ICIL-1RA|IL-1ra3|IL1F3|IL1RA|IRAP|MGC10430	2
3558	IL2	interleukin 2	IL-2|TCGF|lymphokine	4
50604	IL20	interleukin 20	IL-20|IL10D|MGC96907|ZCYTO10	1
59067	IL21	interleukin 21	IL-21|Za11	4
50616	IL22	interleukin 22	IL-21|IL-22|IL-D110|IL-TIF|IL21|ILTIF|MGC79382|MGC79384|TIFIL-23|TIFa|zcyto18	12
51561	IL23A	interleukin 23, alpha subunit p19	IL-23|IL-23A|IL23P19|MGC79388|P19|SGRF	12
11009	IL24	interleukin 24	C49A|FISP|IL-24|IL10B|MDA7|Mob-5|ST16|mda-7	1
64806	IL25	interleukin 25	IL-17E|IL-25|IL17E	14
55801	IL26	interleukin 26	AK155|IL-26	12
246778	IL27	interleukin 27	IL-27|IL-27A|IL27p28|IL30|MGC71873|p28	16
282616	IL28A	interleukin 28A (interferon, lambda 2)	IFNL2|IL-28A	19
282617	IL28B	interleukin 28B (interferon, lambda 3)	IFNL3|IL-28B|IL28C	19
282618	IL29	interleukin 29 (interferon, lambda 1)	IFNL1|IL-29	19
3562	IL3	interleukin 3 (colony-stimulating factor, multiple)	IL-3|MCGF|MGC79398|MGC79399|MULTI-CSF	5
386653	IL31	interleukin 31	IL-31	12
9235	IL32	interleukin 32	IL-32alpha|IL-32beta|IL-32delta|IL-32gamma|NK4|TAIF|TAIFa|TAIFb|TAIFc|TAIFd	16
90865	IL33	interleukin 33	C9orf26|DKFZp586H0523|DVS27|NF-HEV|NFEHEV|RP11-575C20.2	9
146433	IL34	interleukin 34	C16orf77|IL-34|MGC34647	16
3565	IL4	interleukin 4	BCGF-1|BCGF1|BSF1|IL-4|MGC79402	5
3567	IL5	interleukin 5 (colony-stimulating factor, eosinophil)	EDF|IL-5|TRF	5
3569	IL6	interleukin 6 (interferon, beta 2)	BSF2|HGF|HSF|IFNB2|IL-6	7
3572	IL6ST	interleukin 6 signal transducer (gp130, oncostatin M receptor)	CD130|CDw130|GP130|GP130-RAPS|IL6R-beta	5
3574	IL7	interleukin 7	IL-7	8
3576	IL8	interleukin 8	CXCL8|GCP-1|GCP1|LECT|LUCT|LYNAP|MDNCF|MONAP|NAF|NAP-1|NAP1	4
3578	IL9	interleukin 9	HP40|IL-9|P40	5
3623	INHA	inhibin, alpha	-	2
3624	INHBA	inhibin, beta A	EDF|FRP	7
3625	INHBB	inhibin, beta B	MGC157939	2
3626	INHBC	inhibin, beta C	IHBC	12
83729	INHBE	inhibin, beta E	MGC4638	12
3630	INS	insulin	ILPR|IRDN	11
723961	INS-IGF2	INS-IGF2 readthrough transcript	-	11
3640	INSL3	insulin-like 3 (Leydig cell)	MGC119818|MGC119819|RLF|RLNL	19
3641	INSL4	insulin-like 4 (placenta)	EPIL|PLACENTIN	9
10022	INSL5	insulin-like 5	MGC126695|MGC126697|PRO182|UNQ156	1
11172	INSL6	insulin-like 6	RIF1	9
182	JAG1	jagged 1 (Alagille syndrome)	AGS|AHD|AWS|CD339|HJ1|JAGL1|MGC104644	20
3714	JAG2	jagged 2	HJ2|SER2	14
387628	KGFLP1	keratinocyte growth factor-like protein 1	MGC125746|MGC125747|MGC126891	9
654466	KGFLP2	keratinocyte growth factor-like protein 2	-	9
4254	KITLG	KIT ligand	DKFZp686F2250|KL-1|Kitl|MGF|SCF|SF|SHEP7	12
9365	KL	klotho	-	13
90070	LACRT	lacritin	MGC71934	12
3950	LECT2	leukocyte cell-derived chemotaxin 2	MGC126628|chm-II|chm2	5
10637	LEFTY1	left-right determination factor 1	LEFTB|LEFTYB	1
7044	LEFTY2	left-right determination factor 2	EBAF|LEFTA|LEFTYA|MGC46222|TGFB4	1
3952	LEP	leptin	FLJ94114|OB|OBS	7
3972	LHB	luteinizing hormone beta polypeptide	CGB4|LSH-B|hLHB	19
3976	LIF	leukemia inhibitory factor (cholinergic differentiation factor)	CDF|DIA|HILDA	22
90678	LRSAM1	leucine rich repeat and sterile alpha motif containing 1	FLJ31641|RIFLE|TAL	9
4049	LTA	lymphotoxin alpha (TNF superfamily, member 1)	LT|TNFB|TNFSF1	6
4050	LTB	lymphotoxin beta (TNF superfamily, member 3)	TNFC|TNFSF3|p33	6
