ID	Symbol	Name	Synonyms	Chromosome
286256	LCN12	lipocalin 12	MGC34753|MGC48935	9
57115	PGLYRP4	peptidoglycan recognition protein 4	PGLYRPIbeta|PGRP-Ibeta|PGRPIB|SBBI67	1
6282	S100A11	S100 calcium binding protein A11	MLN70|S100C	1
6276	S100A5	S100 calcium binding protein A5	S100D	1
6274	S100A3	S100 calcium binding protein A3	S100E	1
6271	S100A1	S100 calcium binding protein A1	S100|S100-alpha|S100A	1
245939	DEFB128	defensin, beta 128	DEFB-28|DEFB28|hBD-28	20
245911	DEFB108B	defensin, beta 108B	-	11
3346	HTN1	histatin 1	HIS1	4
55716	LMBR1L	limb region 1 homolog (mouse)-like	FLJ10494|FLJ36251|KIAA1174|LIMR	12
338324	S100A7A	S100 calcium binding protein A7A	NICE-2|S100A15|S100A7L1|S100A7f	1
117285	DEFB118	defensin, beta 118	C20orf63|DEFB-18|ESC42|dJ1018D12.3	20
81035	COLEC12	collectin sub-family member 12	CLP1|NSR2|SCARA4|SRCL	18
9087	TMSB4Y	thymosin beta 4, Y-linked	MGC26307|TB4Y	Y
644414	DEFB131	defensin, beta 131	DEFB-31	4
613211	DEFB134	defensin, beta 134	MGC163333|MGC163335	8
245940	DEFB130	defensin, beta 130	DEFB-30	8
245937	DEFB124	defensin, beta 124	DEFB-24	20
245934	DEFB121	defensin, beta 121	DEFB-21|ESC42-RELC	20
245930	DEFB116	defensin, beta 116	DEFB-16	20
245929	DEFB115	defensin, beta 115	DEFB-15	20
245928	DEFB114	defensin, beta 114	DEFB-14	6
245927	DEFB113	defensin, beta 113	DEFB-13	6
245915	DEFB112	defensin, beta 112	DEFB-12	6
245913	DEFB110	defensin, beta 110	DEFB-10	6
286527	TMSB15B	thymosin beta 15B	MGC39900|Tbeta15b	X
403339	DEFB133	defensin, beta 133	-	12
170591	S100Z	S100 calcium binding protein Z	Gm625|S100-zeta	5
57506	MAVS	mitochondrial antiviral signaling protein	CARDIF|DKFZp547C224|DKFZp666M015|FLJ27482|FLJ35386|FLJ38051|FLJ41962|IPS-1|IPS1|KIAA1271|MGC3260|VISA	20
7117	TMSL3	thymosin-like 3	-	4
57402	S100A14	S100 calcium binding protein A14	BCMP84|S100A15	1
414332	LCN10	lipocalin 10	-	9
140576	S100A16	S100 calcium binding protein A16	AAG13|DT1P1A7|MGC17528|S100F	1
613210	DEFB137	beta-defensin 137	DEFB136	8
613209	DEFB136	beta-defensin 136	DEFB135	8
245931	DEFB117	defensin, beta 117	DEFB-17	20
245914	DEFB111	defensin, beta 111	DEFB-11	6
92092	ZC3HAV1L	zinc finger CCCH-type, antiviral 1-like	C7orf39|MGC14289	7
645922	S100A7L2	S100 calcium binding protein A7-like 2	S100a7b	1
731414	LOC731414	similar to S100 calcium-binding protein A10	-	17
730963	LOC730963	similar to Neutrophil defensin 4 precursor (HNP-4) (HP-4) (Defensin, alpha 4)	-	8
50639	COLEC2	collectin sub-family member 2	MBL	-
728454	DEFB4P	defensin, beta 4, pseudogene	-	8
149954	C20orf186	chromosome 20 open reading frame 186	LPLUNC4|RY2G5|dJ726C3.5	20
3454	IFNAR1	interferon (alpha, beta and omega) receptor 1	AVP|IFN-alpha-REC|IFNAR|IFNBR|IFRC	21
566	AZU1	azurocidin 1	AZAMP|AZU|CAP37|HBP|HUMAZUR|NAZC	19
729523	LOC729523	similar to beta-defensin 130	-	11
100130154	LOC100130154	similar to thymosin, beta 10	-	2
100134379	LOC100134379	similar to bactericidal/permeability-increasing protein	-	Un
100134289	LOC100134289	similar to bactericidal permeability increasing protein (BPI)	-	20
100129216	LOC100129216	similar to beta-defensin 131	-	11
613253	DEFA1A3	defensin, alpha 1 and alpha 3, variable copy number locus	DEFA1|DEFA3|DEFT1P	8
100131433	LOC100131433	similar to thymosin, beta 10	-	9
286310	LCN1L1	lipocalin 1-like 1	bA430N14.2	9
795	S100G	S100 calcium binding protein G	CABP1|CABP9K|CALB3|MGC138379	X
648637	LOC648637	similar to Neutrophil defensin 4 precursor (HNP-4) (HP-4) (Defensin, alpha 4)	-	8
100130969	LOC100130969	similar to lipocalin-like protein	-	9
100133267	LOC100133267	similar to beta-defensin 130	-	8
100133128	LOC100133128	Beta-defensin 108B-like	-	4
100128174	LOC100128174	similar to beta-defensin 131	-	8
126637	TCHHL1	trichohyalin-like 1	S100A17|THHL1|basalin	1
64129	TINAGL1	tubulointerstitial nephritis antigen-like 1	ARG1|LCN7|LIECG3|TINAGRP	1
3459	IFNGR1	interferon gamma receptor 1	CD119|FLJ45734|IFNGR	6
51310	SLC22A17	solute carrier family 22, member 17	BOCT|BOIT|NGALR|hBOIT	14
117166	WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1	C16orf12|MGC126651|MGC126655|RJD2|WFIKKN	16
10406	WFDC2	WAP four-disulfide core domain 2	HE4|MGC57529|WAP5|dJ461P17.6	20
3569	IL6	interleukin 6 (interferon, beta 2)	BSF2|HGF|HSF|IFNB2|IL-6	7
89766	UMODL1	uromodulin-like 1	-	21
7040	TGFB1	transforming growth factor, beta 1	CED|DPD1|TGFB|TGFbeta	19
5197	PF4V1	platelet factor 4 variant 1	CXCL4L1|CXCL4V1|PF4-ALT|PF4A|SCYB4V1	4
4318	MMP9	matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)	CLG4B|GELB|MMP-9	20
3730	KAL1	Kallmann syndrome 1 sequence	ADMLX|HHA|KAL|KALIG-1|KMS	X
7099	TLR4	toll-like receptor 4	ARMD10|CD284|TOLL|hToll	9
3458	IFNG	interferon, gamma	IFG|IFI	12
10407	SPAG11B	sperm associated antigen 11B	EP2|EP2C|EP2D|HE2|HE2C|MGC61846|SPAG11	8
2	A2M	alpha-2-macroglobulin	CPAMD5|DKFZp779B086|FWP007|S863-7	12
1514	CTSL1	cathepsin L1	CATL|CTSL|FLJ31037|MEP	9
4790	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	DKFZp686C01211|EBP-1|KBF1|MGC54151|NF-kappa-B|NFKB-p105|NFKB-p50|p105|p50	4
60489	APOBEC3G	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3G	ARP9|CEM15|FLJ12740|MDS019|bK150C2.7|dJ494G10.1	22
2172	FABP6	fatty acid binding protein 6, ileal	I-15P|I-BABP|I-BALB|I-BAP|ILBP|ILBP3|ILLBP	5
64127	NOD2	nucleotide-binding oligomerization domain containing 2	ACUG|BLAU|CARD15|CD|CLR16.3|IBD1|NLRC2|NOD2B|PSORAS1	16
4153	MBL2	mannose-binding lectin (protein C) 2, soluble (opsonic defect)	COLEC1|HSMBPC|MBL|MBP|MBP1|MGC116832|MGC116833	10
6435	SFTPA1B	surfactant protein A1B	AC068139.6|MGC133365|PSAP|PSPA|SFTP1|SFTPA1	10
5947	RBP1	retinol binding protein 1, cellular	CRABP-I|CRBP|CRBP1|CRBPI|RBPC	3
7097	TLR2	toll-like receptor 2	CD282|TIL4	4
30061	SLC40A1	solute carrier family 40 (iron-regulated transporter), member 1	FPN1|HFE4|IREG1|MST079|MSTP079|MTP1|SLC11A3	2
5328	PLAU	plasminogen activator, urokinase	ATF|UPA|URK|u-PA	10
3553	IL1B	interleukin 1, beta	IL-1|IL1-BETA|IL1F2	2
5047	PAEP	progestagen-associated endometrial protein	GD|GdA|GdF|GdS|MGC138509|MGC142288|PAEG|PEP|PP14	9
148738	HFE2	hemochromatosis type 2 (juvenile)	HFE2A|HJV|JH|MGC23953|RGMC	1
4586	MUC5AC	mucin 5AC, oligomeric mucus/gel-forming	MUC5	11
1520	CTSS	cathepsin S	MGC3886	1
29991	OBP2A	odorant binding protein 2A	OBP|OBP2C|OBPIIa|hOBPIIa	9
5360	PLTP	phospholipid transfer protein	HDLCQ9	20
4599	MX1	myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse)	IFI-78K|IFI78|MX|MxA	21
23586	DDX58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	DKFZp434J1111|DKFZp686N19181|FLJ13599|RIG-I	9
282618	IL29	interleukin 29 (interferon, lambda 1)	IFNL1|IL-29	19
3661	IRF3	interferon regulatory factor 3	-	19
729238	SFTPA2	surfactant protein A2	COLEC5|MGC189761|SP-A2|SPA2|SPAII	10
6436	SFTPA2B	surfactant protein A2B	AC068139.3|SFTPA2|SP-2A|SP-A1|SP-A2|SPAII	10
4018	LPA	lipoprotein, Lp(a)	AK38|APOA|LP	6
3929	LBP	lipopolysaccharide binding protein	MGC22233	20
5950	RBP4	retinol binding protein 4, plasma	-	10
653509	SFTPA1	surfactant protein A1	COLEC4|FLJ51913|SFTP1|SP-A|SP-A1	10
50507	NOX4	NADPH oxidase 4	KOX|KOX-1|RENOX	11
4057	LTF	lactotransferrin	GIG12|HLF2|LF	3
3456	IFNB1	interferon, beta 1, fibroblast	IFB|IFF|IFNB|MGC96956	9
83758	RBP5	retinol binding protein 5, cellular	CRBP-III|CRBP3|CRBPIII	12
2173	FABP7	fatty acid binding protein 7, brain	B-FABP|BLBP|DKFZp547J2313|FABPB|MRG	6
2171	FABP5	fatty acid binding protein 5 (psoriasis-associated)	E-FABP|EFABP|PA-FABP|PAFABP	8
2170	FABP3	fatty acid binding protein 3, muscle and heart (mammary-derived growth inhibitor)	FABP11|H-FABP|MDGI|O-FABP	1
2169	FABP2	fatty acid binding protein 2, intestinal	FABPI|I-FABP|MGC133132	4
2167	FABP4	fatty acid binding protein 4, adipocyte	A-FABP|aP2	8
140902	R3HDML	R3H domain containing-like	MGC129564|dJ881L22.3	20
128861	C20orf71	chromosome 20 open reading frame 71	MGC44525|SPLUNC3	20
92747	C20orf114	chromosome 20 open reading frame 114	LPLUNC1|MGC14597	20
8638	OASL	2-5-oligoadenylate synthetase-like	TRIP14|p59OASL	12
1382	CRABP2	cellular retinoic acid binding protein 2	CRABP-II|RBP6	1
1381	CRABP1	cellular retinoic acid binding protein 1	CRABP|CRABP-I|CRABPI|RBP5	15
116362	RBP7	retinol binding protein 7, cellular	CRBP4|CRBPIV|MGC70641	1
53905	DUOX1	dual oxidase 1	LNOX1|MGC138840|MGC138841|NOXEF1|THOX1	15
29989	OBP2B	odorant binding protein 2B	MGC119022|hOBPIIb	9
5948	RBP2	retinol binding protein 2, cellular	CRABP-II|CRBP2|CRBPII|RBPC2	3
389812	LCN15	lipocalin 15	PRO6093|UNQ2541	9
1071	CETP	cholesteryl ester transfer protein, plasma	HDLCQ10	16
646486	FABP12	fatty acid binding protein 12	-	8
646480	FABP9	fatty acid binding protein 9, testis	PERF|PERF15|T-FABP	8
51297	PLUNC	palate, lung and nasal epithelium associated	LPLUNC3|LUNX|NASG|SPLUNC1|SPURT|bA49G10.5	20
401562	LCNL1	lipocalin-like 1	FLJ45224	9
733	C8G	complement component 8, gamma polypeptide	C8C|MGC142186	9
653423	SPAG11A	sperm associated antigen 11A	HE2	8
51050	PI15	peptidase inhibitor 15	CRISP8|DKFZp686F0366|P24TI|P25TI	8
27035	NOX1	NADPH oxidase 1	GP91-2|MOX1|NOH-1|NOH1	X
5375	PMP2	peripheral myelin protein 2	FABP8|M-FABP|MP2|P2	8
347	APOD	apolipoprotein D	-	3
5005	ORM2	orosomucoid 2	AGP-B|AGP-B|AGP2	9
5004	ORM1	orosomucoid 1	AGP-A|AGP1|ORM	9
7124	TNF	tumor necrosis factor (TNF superfamily, member 2)	DIF|TNF-alpha|TNFA|TNFSF2	6
1511	CTSG	cathepsin G	CG|MGC23078	14
5657	PRTN3	proteinase 3	ACPA|AGP7|C-ANCA|MBT|P29|PR-3	19
5594	MAPK1	mitogen-activated protein kinase 1	ERK|ERK2|ERT1|MAPK2|P42MAPK|PRKM1|PRKM2|p38|p40|p41|p41mapk	22
5371	PML	promyelocytic leukemia	MYL|PP8675|RNF71|TRIM19	15
64782	AEN	apoptosis enhancing nuclease	FLJ12484|FLJ12562|ISG20L1|pp12744	15
1536	CYBB	cytochrome b-245, beta polypeptide	CGD|GP91-1|GP91-PHOX|GP91PHOX|NOX2|p91-PHOX	X
140683	C20orf70	chromosome 20 open reading frame 70	PSP|SPLUNC2|bA49G10.1	20
3669	ISG20	interferon stimulated exonuclease gene 20kDa	CD25|HEM45	15
602	BCL3	B-cell CLL/lymphoma 3	BCL4|D19S37	19
81875	ISG20L2	interferon stimulated exonuclease gene 20kDa-like 2	FLJ12671	1
79400	NOX5	NADPH oxidase, EF-hand calcium binding domain 5	MGC149776|MGC149777|NOX5A|NOX5B	15
50508	NOX3	NADPH oxidase 3	GP91-3	6
50506	DUOX2	dual oxidase 2	LNOX2|NOXEF2|P138-TOX|THOX2	15
7098	TLR3	toll-like receptor 3	CD283	4
7037	TFRC	transferrin receptor (p90, CD71)	CD71|TFR|TFR1|TRFR	3
64135	IFIH1	interferon induced with helicase C domain 1	Hlcd|IDDM19|MDA-5|MDA5|MGC133047	2
4035	LRP1	low density lipoprotein-related protein 1 (alpha-2-macroglobulin receptor)	A2MR|APOER|APR|CD91|FLJ16451|IGFBP3R|LRP|MGC88725|TGFBR5	12
85363	TRIM5	tripartite motif-containing 5	RNF88|TRIM5alpha	11
3620	IDO1	indoleamine 2,3-dioxygenase 1	CD107B|IDO|INDO	8
9518	GDF15	growth differentiation factor 15	GDF-15|MIC-1|MIC1|NAG-1|PDF|PLAB|PTGFB	19
4734	NEDD4	neural precursor cell expressed, developmentally down-regulated 4	KIAA0093|MGC176705|NEDD4-1|RPF1	15
9370	ADIPOQ	adiponectin, C1Q and collagen domain containing	ACDC|ACRP30|ADIPQTL1|ADPN|APM-1|APM1|GBP28|adiponectin	3
6774	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	APRF|FLJ20882|HIES|MGC16063	17
6772	STAT1	signal transducer and activator of transcription 1, 91kDa	DKFZp686B04100|ISGF-3|STAT91	2
282616	IL28A	interleukin 28A (interferon, lambda 2)	IFNL2|IL-28A	19
9021	SOCS3	suppressor of cytokine signaling 3	ATOD4|CIS3|Cish3|MGC71791|SOCS-3|SSI-3|SSI3	17
6406	SEMG1	semenogelin I	MGC14719|SEMG|SGI	20
8743	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10	APO2L|Apo-2L|CD253|TL2|TRAIL	3
6364	CCL20	chemokine (C-C motif) ligand 20	CKb4|LARC|MIP-3a|MIP3A|SCYA20|ST38	2
8651	SOCS1	suppressor of cytokine signaling 1	CIS1|CISH1|JAB|SOCS-1|SSI-1|SSI1|TIP3	16
6041	RNASEL	ribonuclease L (2,5-oligoisoadenylate synthetase-dependent)	DKFZp781D08126|MGC104972|MGC133329|PRCA1|RNS4	1
3659	IRF1	interferon regulatory factor 1	IRF-1|MAR	5
3600	IL15	interleukin 15	IL-15|MGC9721	4
200316	APOBEC3F	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3F	ARP8|BK150C2.4.MRNA|KA6|MGC74891	22
5920	RARRES3	retinoic acid receptor responder (tazarotene induced) 3	HRASLS4|MGC8906|PLA1/2-3|RIG1|TIG3	11
1118	CHIT1	chitinase 1 (chitotriosidase)	CHI3|CHIT|FLJ00314|MGC125322	1
3439	IFNA1	interferon, alpha 1	IFL|IFN|IFN-ALPHA|IFNA13|IFNA@|MGC138207|MGC138505|MGC138507	9
958	CD40	CD40 molecule, TNF receptor superfamily member 5	Bp50|CDW40|MGC9013|TNFRSF5|p50	20
51284	TLR7	toll-like receptor 7	-	X
5478	PPIA	peptidylprolyl isomerase A (cyclophilin A)	CYPA|CYPH|MGC117158|MGC12404|MGC23397	7
3077	HFE	hemochromatosis	HFE1|HH|HLA-H|MGC103790|MVCD7|dJ221C16.10.1	6
7791	ZYX	zyxin	ESP-2|HED-2	7
79671	NLRX1	NLR family member X1	CLR11.3|DLNB26|FLJ21478|MGC131937|MGC21025|NOD26|NOD5|NOD9	11
5225	PGC	progastricsin (pepsinogen C)	-	6
7422	VEGFA	vascular endothelial growth factor A	MGC70609|MVCD1|VEGF|VEGF-A|VPF	6
9641	IKBKE	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon	IKK-i|IKKE|IKKI|KIAA0151|MGC125294|MGC125295|MGC125297	1
9636	ISG15	ISG15 ubiquitin-like modifier	G1P2|IFI15|UCRP	1
79132	DHX58	DEXH (Asp-Glu-X-His) box polypeptide 58	D11LGP2|D11lgp2e|LGP2	17
7128	TNFAIP3	tumor necrosis factor, alpha-induced protein 3	A20|MGC104522|MGC138687|MGC138688|OTUD7C|TNFA1P2	6
7036	TFR2	transferrin receptor 2	HFE3|MGC126368|TFRC2	7
2220	FCN2	ficolin (collagen/fibrinogen domain containing lectin) 2 (hucolin)	EBP-37|FCNL|P35|ficolin-2	9
4585	MUC4	mucin 4, cell surface associated	HSA276359	3
2149	F2R	coagulation factor II (thrombin) receptor	CF2R|HTR|PAR1|TR	5
2006	ELN	elastin	FLJ38671|FLJ43523|SVAS|WBS|WS	7
246778	IL27	interleukin 27	IL-27|IL-27A|IL27p28|IL30|MGC71873|p28	16
4137	MAPT	microtubule-associated protein tau	DDPAC|FLJ31424|FTDP-17|MAPTL|MGC138549|MSTD|MTBT1|MTBT2|PPND|TAU	17
4069	LYZ	lysozyme (renal amyloidosis)	LZM|lysozyme	12
6352	CCL5	chemokine (C-C motif) ligand 5	D17S136E|MGC17164|RANTES|SCYA5|SISd|TCP228	17
3952	LEP	leptin	FLJ94114|OB|OBS	7
1540	CYLD	cylindromatosis (turban tumor syndrome)	CDMT|CYLD1|CYLDI|EAC|FLJ20180|FLJ31664|FLJ78684|HSPC057|KIAA0849|MFT|MFT1|SBS|TEM|USPL2	16
3818	KLKB1	kallikrein B, plasma (Fletcher factor) 1	KLK3|PPK	4
1472	CST4	cystatin S	MGC71923	20
1465	CSRP1	cysteine and glycine-rich protein 1	CRP|CRP1|CSRP|CYRP|D1S181E|DKFZp686M148	1
1432	MAPK14	mitogen-activated protein kinase 14	CSBP1|CSBP2|CSPB1|EXIP|Mxi2|PRKM14|PRKM15|RK|SAPK2A|p38|p38ALPHA	6
3725	JUN	jun oncogene	AP-1|AP1|c-Jun	1
3685	ITGAV	integrin, alpha V (vitronectin receptor, alpha polypeptide, antigen CD51)	CD51|DKFZp686A08142|MSK8|VNRA	2
3663	IRF5	interferon regulatory factor 5	SLEB10	7
1235	CCR6	chemokine (C-C motif) receptor 6	BN-1|CD196|CKR-L3|CKR6|CKRL3|CMKBR6|DCR2|DRY-6|GPR-CY4|GPR29|GPRCY4|STRL22	6
3593	IL12B	interleukin 12B (natural killer cell stimulatory factor 2, cytotoxic lymphocyte maturation factor 2, p40)	CLMF|CLMF2|IL-12B|NKSF|NKSF2	5
